,Country,Year,Unweighted_Temp,Pop_Weighted_Temp,Ag_Weighted_Temp,Ag_Weighted_Temp_Change,ln_GDP_Change,ln_TFP_Change
0,MDA,1961,7.395312493046117,,10.201931730354966,,,
1,MDA,1962,6.82864588118779,,9.863353711858425,-0.338578018496543,,-0.0185683359186494
2,MDA,1963,8.21093748571972,,8.912555680597771,-0.9507980312606517,,-0.1059934418617718
3,MDA,1964,8.6291666268371,,9.169440461265076,0.2568847806673044,,0.0224759409642345
4,MDA,1965,10.502083339495591,,8.744359734407654,-0.4250807268574217,,0.0561529794031425
5,MDA,1966,9.940624981885783,,10.538943473732028,1.7945837393243735,,0.0169202422526888
6,MDA,1967,10.907812478370047,,9.99528392274531,-0.5436595509867175,,0.0030976914358449
7,MDA,1968,11.018749986309563,,9.89904300855154,-0.0962409141937712,,0.0189417330530075
8,MDA,1969,10.241666620791266,,8.518197439211017,-1.3808455693405222,,-0.043852944912337
9,MDA,1970,6.464062482079799,,9.892025592441644,1.3738281532306278,,-0.0561866447083145
10,MDA,1971,7.777083310026991,,9.907576712782948,0.0155511203413034,,-0.0225291006875014
11,MDA,1972,4.709375028420858,,9.932744920695532,0.0251682079125838,,-0.0874963788157074
