,Country,Year,Temp,GDP,GDP_change,GDP_Normalized_By_Country,Precipitation
1930,CHN,2000,14.22,1417000000000.0,0.0655552,0.3141292734116238,998.66
1931,CHN,2001,14.44,1535000000000.0,0.0724741,0.40681101097120387,950.82
1932,CHN,2002,14.74,1674000000000.0,0.0802303,0.5159869560625737,1038.04
1933,CHN,2003,14.36,1842000000000.0,0.0893123,0.6479406163168911,1006.9
1934,CHN,2004,14.61,2028000000000.0,0.0901436,0.794032168741314,941.06
1935,CHN,2005,14.24,2257000000000.0,0.101268,0.9738975746832111,1032.21
1936,CHN,2006,14.82,2543000000000.0,0.1137673,1.1985329724971088,982.94
1937,CHN,2007,14.95,2903000000000.0,0.127229,1.4812908158992175,952.27
1938,CHN,2008,14.33,3183000000000.0,0.0868596,1.7012135829897466,1046.29
1939,CHN,2009,14.52,3476000000000.0,0.0831671,1.9313470499809073,951.45
1940,CHN,2010,14.22,3839000000000.0,0.0945359,2.2164612087447004,1076.53
1941,CHN,2011,,4196000000000.0,0.0841337,2.496862736785125,
1942,CHN,2012,,4517000000000.0,0.0688664,2.748988480485339,
1943,CHN,2013,,4864000000000.0,0.0689748,3.021535623986816,
1944,CIV,1960,,,,,
1945,CIV,1961,26.24,3460000000.0,0.0587018,-2.0111487671358503,1425.18
1946,CIV,1962,26.16,3503000000.0,-0.0255147,-2.0014075711767103,1885.71
1947,CIV,1963,26.39,4010000000.0,0.0961676,-1.8865520746352233,1891.75
1948,CIV,1964,25.92,4716000000.0,0.1219664,-1.7266152293526,1466.34
1949,CIV,1965,25.93,4570000000.0,-0.072727,-1.759689987725494,1477.5
1950,CIV,1966,26.38,5099000000.0,0.0677044,-1.6398506234839816,1543.52
1951,CIV,1967,26.0,5333000000.0,0.0024228,-1.5868403943109877,1295.44
1952,CIV,1968,26.26,6002000000.0,0.0749132,-1.435285508342043,1834.3
1953,CIV,1969,26.55,6575000000.0,0.0469329,-1.3054784087004807,1491.47
1954,CIV,1970,26.47,7257000000.0,0.053655,-1.1509785099997032,1374.96
1955,CIV,1971,25.48,7943000000.0,0.0445551,-0.9955724535352847,1447.15
1956,CIV,1972,25.7,8280000000.0,-0.0048048,-0.9192286619485368,1416.21
1957,CIV,1973,26.22,8772000000.0,0.0111626,-0.8077712570207032,1436.22
1958,CIV,1974,25.63,9151000000.0,-0.0041242,-0.7219128089157256,1487.13
1959,CIV,1975,25.57,9907000000.0,0.0330702,-0.550648991587591,1409.42
1960,CIV,1976,25.3,11190000000.0,0.0756539,-0.2599988888997645,1544.83
1961,CIV,1977,25.91,12000000000.0,0.0252461,-0.07650194176247742,1264.4
1962,CIV,1978,25.7,13310000000.0,0.0587087,0.2202647258299252,1388.62
1963,CIV,1979,26.08,13630000000.0,-0.0206499,0.29275734692119915,1618.87
1964,CIV,1980,25.9,12140000000.0,-0.1597989,-0.044786420035045085,1410.85
1965,CIV,1981,26.07,12560000000.0,-0.0087623,0.05036014514725194,1426.54
1966,CIV,1982,25.76,12590000000.0,-0.0404688,0.057156328374558876,1484.29
1967,CIV,1983,26.32,12100000000.0,-0.081289,-0.053847997671454324,1128.91
1968,CIV,1984,26.19,11770000000.0,-0.0676122,-0.12860601317183057,1462.25
1969,CIV,1985,25.85,12300000000.0,0.0052371,-0.008540109489408119,1401.33
1970,CIV,1986,25.84,12700000000.0,-0.0051833,0.08207566687468429,1201.52
1971,CIV,1987,26.7,12660000000.0,-0.0393682,0.07301408923827504,1489.05
1972,CIV,1988,26.29,12800000000.0,-0.0235547,0.10472961096570739,1348.17
1973,CIV,1989,26.27,13180000000.0,-0.0052358,0.19081459851159518,1421.13
1974,CIV,1990,26.34,13030000000.0,-0.0449912,0.1568336823750605,1204.42
1975,CIV,1991,26.29,13040000000.0,-0.0332119,0.15909907678416282,1257.62
1976,CIV,1992,26.14,13010000000.0,-0.0354892,0.1523028935568559,1242.88
1977,CIV,1993,26.19,12980000000.0,-0.0341685,0.14550671032954898,1351.89
1978,CIV,1994,26.25,13090000000.0,-0.0230924,0.17042604882967438,1414.07
1979,CIV,1995,26.48,14020000000.0,0.0389506,0.3811077288761892,1474.66
1980,CIV,1996,26.41,15100000000.0,0.0456827,0.6257703250592387,1537.25
1981,CIV,1997,26.53,15970000000.0,0.0279964,0.8228596386511398,1248.59
1982,CIV,1998,27.01,16730000000.0,0.0205533,0.9950296137429153,1230.19
1983,CIV,1999,26.29,16990000000.0,-0.0076794,1.0539298683795753,1313.5
1984,CIV,2000,26.23,16360000000.0,-0.0583153,0.9112100206061298,1692.66
1985,CIV,2001,26.36,16360000000.0,-0.0179595,0.9112100206061298,1484.61
1986,CIV,2002,26.5,16130000000.0,-0.0298106,0.8591059491967766,1310.93
1987,CIV,2003,26.66,15880000000.0,-0.0296595,0.8024710889692189,1448.97
1988,CIV,2004,26.61,16160000000.0,0.0040057,0.8659021324240836,1363.06
1989,CIV,2005,26.61,16360000000.0,-0.0019763,0.9112100206061298,1323.46
1990,CIV,2006,26.55,16480000000.0,-0.0084977,0.9383947535153575,1493.13
1991,CIV,2007,26.68,16760000000.0,0.0009001,1.0018257969702222,1401.38
1992,CIV,2008,26.45,17130000000.0,0.0047155,1.0856453901070078,1406.23
1993,CIV,2009,26.71,17750000000.0,0.0173166,1.2260998434713508,1408.57
1994,CIV,2010,27.07,18170000000.0,0.0033776,1.321246408653648,1805.99
1995,CIV,2011,,17320000000.0,-0.0699082,1.1286878838799517,
1996,CIV,2012,,18960000000.0,0.0677854,1.5002125669727304,
1997,CIV,2013,,20610000000.0,0.0596869,1.8740026444746116,
1998,CMR,1960,,,,,
1999,CMR,1961,23.95,3823000000.0,-0.0091163,-1.3992892404616055,1818.67
2000,CMR,1962,24.06,3940000000.0,0.0084117,-1.3765595462397717,1996.17
2001,CMR,1963,24.28,4087000000.0,0.0145777,-1.3480017252943908,1788.47
2002,CMR,1964,24.01,4232000000.0,0.0121553,-1.3198324461305795,1946.9
2003,CMR,1965,24.04,4318000000.0,-0.0031252,-1.3031251495230778,1905.67
2004,CMR,1966,24.22,4517000000.0,0.0214626,-1.2644652422568816,1989.72
2005,CMR,1967,24.14,4024000000.0,-0.1396783,-1.3602407914138397,1899.79
2006,CMR,1968,24.07,4279000000.0,0.0369321,-1.310701714263689,1858.94
2007,CMR,1969,24.38,4489000000.0,0.0227962,-1.2699048271988589,2103.32
2008,CMR,1970,24.18,4628000000.0,0.0049506,-1.2429011733797573,1844.64
2009,CMR,1971,23.72,4789000000.0,0.0082735,-1.2116235599633876,1814.76
2010,CMR,1972,23.99,4917000000.0,3.84e-05,-1.1867568859429196,1699.52
2011,CMR,1973,24.4,5180000000.0,0.025411,-1.1356636416664896,1660.24
2012,CMR,1974,23.66,5737000000.0,0.0747928,-1.0274547554992977,1859.43
2013,CMR,1975,23.75,6382000000.0,0.078994,-0.9021500309430339,1821.66
2014,CMR,1976,23.83,6031000000.0,-0.0844581,-0.9703391136085355,1931.27
2015,CMR,1977,24.28,6860000000.0,0.1004599,-0.8092885451478494,1695.76
2016,CMR,1978,24.13,8369000000.0,0.1702382,-0.5161337709534279,1878.31
2017,CMR,1979,24.35,8874000000.0,0.029596,-0.4180269711070509,1851.24
2018,CMR,1980,24.43,8700000000.0,-0.0492109,-0.45183010610362434,1835.62
2019,CMR,1981,23.95,10190000000.0,0.128036,-0.16236647883411603,1845.79
2020,CMR,1982,23.72,10950000000.0,0.0425478,-0.014720601837588316,1849.28
2021,CMR,1983,24.01,11700000000.0,0.0362916,0.13098256625109037,1482.87
2022,CMR,1984,23.87,12580000000.0,0.0418193,0.30194095014180666,1634.53
2023,CMR,1985,23.84,13590000000.0,0.0471971,0.49815454983456064,1734.29
2024,CMR,1986,23.79,14510000000.0,0.035129,0.6768837693566732,1701.8
2025,CMR,1987,24.4,14200000000.0,-0.0520764,0.6166597932133526,1549.42
2026,CMR,1988,24.09,13090000000.0,-0.1117232,0.4010191044421082,1729.13
2027,CMR,1989,23.63,12850000000.0,-0.0483844,0.354394090653731,1631.12
2028,CMR,1990,24.32,12070000000.0,-0.0927146,0.20286279584150518,1781.61
2029,CMR,1991,24.07,11610000000.0,-0.0682176,0.11349818608044893,1695.02
2030,CMR,1992,23.83,11250000000.0,-0.0605481,0.043560665397883155,1667.06
2031,CMR,1993,24.29,10890000000.0,-0.0612099,-0.02637685528468261,1725.62
2032,CMR,1994,24.15,10620000000.0,-0.0535948,-0.07882999579660693,1776.7
2033,CMR,1995,24.19,10970000000.0,0.0046142,-0.010835184021890217,1661.8
2034,CMR,1996,24.25,11510000000.0,0.0213604,0.09407109700195844,1754.83
2035,CMR,1997,24.4,12100000000.0,0.0226976,0.20869092256505234,1797.86
2036,CMR,1998,24.84,12710000000.0,0.0224341,0.3271961659438443,1783.0
2037,CMR,1999,24.22,13270000000.0,0.0164981,0.4359878647833911,1797.36
2038,CMR,2000,23.92,13830000000.0,0.0148018,0.5447795636229378,1527.59
2039,CMR,2001,24.07,14450000000.0,0.0179592,0.6652275159095788,1713.79
2040,CMR,2002,24.28,15030000000.0,0.013253,0.7779046325648237,1802.42
2041,CMR,2003,24.63,15640000000.0,0.0135664,0.8964098759436158,1369.11
2042,CMR,2004,24.74,16220000000.0,0.0104626,1.0090869925988606,1785.95
2043,CMR,2005,24.77,16590000000.0,-0.0031388,1.0809672221892754,1483.12
2044,CMR,2006,24.84,17120000000.0,0.0059046,1.183930794305275,1783.48
2045,CMR,2007,24.81,17610000000.0,0.0022412,1.2791235307898783,1951.44
2046,CMR,2008,24.77,18250000000.0,0.0099205,1.4034569008922175,1399.72
2047,CMR,2009,25.16,18590000000.0,-0.0071281,1.4695090037590852,1531.63
2048,CMR,2010,25.2,19210000000.0,0.0073315,1.5899569560457263,1861.83
2049,CMR,2011,,20000000000.0,0.0147377,1.743430959765801,
2050,CMR,2012,,20920000000.0,0.0196145,1.9221601792879137,
2051,CMR,2013,,22070000000.0,0.0283161,2.145571703690554,
2052,COD,1960,,,,,
2053,COD,1961,,,,,
2054,COD,1962,,,,,
2055,COD,1963,,,,,
2056,COD,1964,,,,,
2057,COD,1965,,,,,
2058,COD,1966,,,,,
2059,COD,1967,,,,,
2060,COD,1968,,,,,
2061,COD,1969,,,,,
2062,COD,1970,,,,,
2063,COD,1971,,,,,
2064,COD,1972,,,,,
2065,COD,1973,,,,,
2066,COD,1974,,,,,
2067,COD,1975,,,,,
2068,COD,1976,,,,,
2069,COD,1977,,,,,
2070,COD,1978,,,,,
2071,COD,1979,,,,,
2072,COD,1980,,,,,
2073,COD,1981,,,,,
2074,COD,1982,,,,,
2075,COD,1983,,,,,
2076,COD,1984,,,,,
2077,COD,1985,,,,,
2078,COD,1986,,,,,
2079,COD,1987,,,,,
2080,COD,1988,,,,,
2081,COD,1989,,,,,
2082,COD,1990,,,,,
2083,COD,1991,,,,,
2084,COD,1992,,,,,
2085,COD,1993,,,,,
2086,COD,1994,,,,,
2087,COD,1995,,,,,
2088,COD,1996,,,,,
2089,COD,1997,,,,,
2090,COD,1998,,,,,
2091,COD,1999,,,,,
2092,COD,2000,,,,,
2093,COD,2001,,,,,
2094,COD,2002,,,,,
2095,COD,2003,,,,,
2096,COD,2004,,,,,
2097,COD,2005,,,,,
2098,COD,2006,,,,,
2099,COD,2007,,,,,
2100,COD,2008,,,,,
2101,COD,2009,,,,,
2102,COD,2010,,,,,
2103,COD,2011,,,,,
2104,COD,2012,,,,,
2105,COD,2013,,,,,
2106,COG,1960,,,,,
2107,COG,1961,24.08,1051000000.0,0.0545125,-1.3453667249470753,1709.97
2108,COG,1962,24.42,1106000000.0,0.0244926,-1.319436981793776,1413.75
2109,COG,1963,25.05,1061000000.0,-0.0678185,-1.34065222619193,1377.26
2110,COG,1964,24.34,1102000000.0,0.0103714,-1.3213227812958344,1392.28
2111,COG,1965,24.64,1142000000.0,0.0086729,-1.302464786275253,1294.95
2112,COG,1966,24.9,1158000000.0,-0.0141989,-1.2949215882670206,1621.07
2113,COG,1967,24.57,1182000000.0,-0.0070255,-1.2836067912546718,1258.81
2114,COG,1968,24.66,1272000000.0,0.0451879,-1.2411763024583642,1289.13
2115,COG,1969,25.06,1368000000.0,0.0438839,-1.1959171144089695,1547.54
2116,COG,1970,24.86,1455000000.0,0.032165,-1.1549009752392054,1466.86
2117,COG,1971,24.37,1568000000.0,0.0445798,-1.1016271393060637,1169.13
2118,COG,1972,24.66,1703000000.0,0.052114,-1.0379814061116022,1103.4
2119,COG,1973,24.57,1844000000.0,0.048409,-0.9715069736640535,1498.15
2120,COG,1974,23.97,1989000000.0,0.0454461,-0.9031467417144468,1462.02
2121,COG,1975,24.17,2143000000.0,0.0444872,-0.8305434608852093,1474.61
2122,COG,1976,23.86,2162000000.0,-0.020297,-0.8215859132504332,1284.52
2123,COG,1977,24.56,1969000000.0,-0.1227608,-0.9125757392247373,1473.51
2124,COG,1978,24.5,2094000000.0,0.0329187,-0.8536445047854212,1045.32
2125,COG,1979,24.78,2299000000.0,0.064789,-0.7569972803049427,1394.64
2126,COG,1980,24.45,2705000000.0,0.1333486,-0.5655886308460438,1513.02
2127,COG,1981,24.88,3182000000.0,0.1329085,-0.3407070402256133,1400.17
2128,COG,1982,24.36,3932000000.0,0.1823334,0.01288036641028365,1455.66
2129,COG,1983,24.67,4163000000.0,0.0274325,0.12178528765413991,1416.93
2130,COG,1984,24.74,4453000000.0,0.0383287,0.2585057515533534,1208.38
2131,COG,1985,24.57,4400000000.0,-0.0405108,0.23351890815108337,1757.72
2132,COG,1986,24.9,4098000000.0,-0.0991501,0.09114104574569551,1250.49
2133,COG,1987,25.22,4106000000.0,-0.0257543,0.09491264474981174,1131.96
2134,COG,1988,25.26,4178000000.0,-0.0097594,0.12885703578685787,1590.45
2135,COG,1989,24.42,4287000000.0,-0.0012839,0.18024507221794156,1578.44
2136,COG,1990,24.91,4330000000.0,-0.0167511,0.2005174168650663,1837.81
2137,COG,1991,25.07,4434000000.0,-0.0027207,0.24954820391857735,1223.09
2138,COG,1992,24.65,4550000000.0,-0.000352,0.30423638947826276,1119.61
2139,COG,1993,25.07,4505000000.0,-0.0360163,0.28302114508010895,1373.57
2140,COG,1994,24.95,4257000000.0,-0.0830543,0.16610157595250566,1884.66
2141,COG,1995,25.15,4427000000.0,0.0119505,0.24624805478997566,1533.08
2142,COG,1996,24.79,4617000000.0,0.0141226,0.3358235311377362,1242.33
2143,COG,1997,25.09,4588000000.0,-0.0347271,0.32215148474781485,1701.77
2144,COG,1998,25.84,4760000000.0,0.0082577,0.4032408633363139,1559.36
2145,COG,1999,25.08,4637000000.0,-0.0538319,0.3452525286480268,1752.31
2146,COG,2000,24.77,4988000000.0,0.046526,0.5107314349536266,1449.61
2147,COG,2001,24.85,5178000000.0,0.0122298,0.6003069113013871,1186.84
2148,COG,2002,25.27,5415000000.0,0.0207339,0.7120405317983306,1500.02
2149,COG,2003,25.28,5459000000.0,-0.0158813,0.7327843263209699,1221.94
2150,COG,2004,25.32,5649000000.0,0.0090873,0.8223598026687304,944.92
2151,COG,2005,25.34,6087000000.0,0.0478068,1.0288548481440942,1201.17
2152,COG,2006,25.31,6467000000.0,0.0316193,1.2080058008396155,1257.51
2153,COG,2007,25.22,6364000000.0,-0.0462542,1.1594464636616189,1522.4
2154,COG,2008,25.07,6719000000.0,0.0234145,1.3268111694692768,1265.66
2155,COG,2009,25.25,7221000000.0,0.0418772,1.5634790069775706,2027.43
2156,COG,2010,25.77,7853000000.0,0.0551366,1.861435328302753,1297.3
2157,COG,2011,,8121000000.0,0.0063702,1.9877838949406468,
2158,COG,2012,,8430000000.0,0.0112053,2.1334619064746363,
2159,COG,2013,,8720000000.0,0.0086512,2.27018237037385,
2160,COL,1960,20.12,23240000000.0,,-1.3107317255561737,1722.76
2161,COL,1961,20.52,24470000000.0,0.0216094,-1.286917840438979,1561.04
2162,COL,1962,20.52,25800000000.0,0.0235089,-1.261167867100874,1766.75
2163,COL,1963,20.72,26550000000.0,-0.0010351,-1.2466472054440476,1713.96
2164,COL,1964,20.49,28310000000.0,0.0343881,-1.2125720527560289,1692.65
2165,COL,1965,20.55,29160000000.0,0.0003298,-1.1961153028782927,1587.36
2166,COL,1966,20.6,30710000000.0,0.0226659,-1.1661059354541854,1791.39
2167,COL,1967,20.27,32000000000.0,0.012123,-1.1411303974044442,1688.37
2168,COL,1968,20.57,34050000000.0,0.0339686,-1.101440588875786,1784.15
2169,COL,1969,21.1,36280000000.0,0.0358569,-1.0582658215494898,1739.93
2170,COL,1970,20.52,38800000000.0,0.0411705,-1.0094763983825539,1862.07
2171,COL,1971,19.85,41110000000.0,0.0330345,-0.9647527604795294,2064.64
2172,COL,1972,20.59,44260000000.0,0.0502615,-0.9037659815208595,1666.76
2173,COL,1973,20.54,47240000000.0,0.0421436,-0.846070552537737,1829.99
2174,COL,1974,19.96,49950000000.0,0.0330685,-0.7936025617510718,1890.78
2175,COL,1975,19.85,51080000000.0,-0.0006803,-0.771724764854787,2032.71
2176,COL,1976,20.25,53540000000.0,0.0239218,-0.7240969946203973,1501.78
2177,COL,1977,20.73,55760000000.0,0.0174192,-0.6811158361161919,1559.57
2178,COL,1978,20.44,60480000000.0,0.0580137,-0.5897324720892326,1713.57
2179,COL,1979,20.6,63730000000.0,0.0293401,-0.5268096049096527,1826.61
2180,COL,1980,20.85,66340000000.0,0.0173191,-0.4762777023438977,1558.98
2181,COL,1981,20.32,67840000000.0,-0.0002175,-0.4472363790302454,1934.11
2182,COL,1982,20.71,68490000000.0,-0.0129327,-0.4346518055943294,1809.17
2183,COL,1983,20.98,69570000000.0,-0.006388,-0.41374205280849974,1648.87
2184,COL,1984,19.96,71910000000.0,0.0112022,-0.36843758843920216,2021.4
2185,COL,1985,20.2,74130000000.0,0.0089578,-0.32545642993499674,1643.35
2186,COL,1986,20.26,78460000000.0,0.0356342,-0.24162380996958713,1709.96
2187,COL,1987,20.97,82670000000.0,0.0315628,-0.16011449586926968,1680.0
2188,COL,1988,20.4,86030000000.0,0.0193901,-0.09506193164668852,1975.15
2189,COL,1989,20.24,88970000000.0,0.013553,-0.03814093795193002,1715.63
2190,COL,1990,20.49,94340000000.0,0.0389678,0.06582699951094521,1709.55
2191,COL,1991,20.64,96490000000.0,0.0031793,0.1074528962605135,1493.92
2192,COL,1992,20.78,101300000000.0,0.030115,0.20057873968629186,1288.84
2193,COL,1993,20.55,103700000000.0,0.0047087,0.24704485698813555,1442.01
2194,COL,1994,20.43,109800000000.0,0.0383138,0.3651462384636549,1632.91
2195,COL,1995,20.48,115500000000.0,0.0325487,0.47550326705553364,1745.5
2196,COL,1996,20.09,117900000000.0,0.0024054,0.5219693843573773,1810.05
2197,COL,1997,20.7,121900000000.0,0.0160201,0.5994129131937834,1397.06
2198,COL,1998,21.03,122600000000.0,-0.0117558,0.6129655307401545,1706.72
2199,COL,1999,20.08,117500000000.0,-0.0600717,0.5142250314737367,2111.77
2200,COL,2000,20.12,122700000000.0,0.0264718,0.6149016189610647,1723.34
2201,COL,2001,20.61,124700000000.0,0.0002165,0.6536233833792677,1612.92
2202,COL,2002,20.93,127800000000.0,0.0086466,0.7136421182274825,1598.25
2203,COL,2003,20.81,132800000000.0,0.0226499,0.8104465292729901,1684.53
2204,COL,2004,20.69,139900000000.0,0.0364215,0.947908792957611,1688.6
2205,COL,2005,20.94,146500000000.0,0.0306747,1.075690615537681,1830.18
2206,COL,2006,20.57,156300000000.0,0.0497205,1.2654272611868762,1816.96
2207,COL,2007,20.43,167100000000.0,0.0518544,1.4745247890451727,1785.02
2208,COL,2008,20.22,173000000000.0,0.020249,1.5887539940788717,2000.91
2209,COL,2009,20.98,175900000000.0,0.0020981,1.6449005524852662,1448.22
2210,COL,2010,21.18,182900000000.0,0.0250251,1.780426727948977,2056.09
2211,COL,2011,,194900000000.0,0.0502568,2.012757314458195,
2212,COL,2012,,202800000000.0,0.0264904,2.1657082839100976,
2213,COL,2013,,211500000000.0,0.0288397,2.3341479591292806,
2214,COM,1960,,,,,
2215,COM,1961,25.1,,,,2392.5
2216,COM,1962,24.73,,,,1392.4
2217,COM,1963,24.29,,,,3267.4
2218,COM,1964,24.4,,,,2506.3
2219,COM,1965,24.37,,,,2230.4
2220,COM,1966,24.66,,,,1772.2
2221,COM,1967,24.7,,,,2979.2
2222,COM,1968,24.25,,,,2249.2
2223,COM,1969,24.85,,,,2257.7
2224,COM,1970,24.64,,,,2627.9
2225,COM,1971,24.63,,,,2518.8
2226,COM,1972,25.13,,,,2184.7
2227,COM,1973,25.09,,,,3993.5
2228,COM,1974,24.84,,,,1478.3
2229,COM,1975,25.09,,,,2346.5
2230,COM,1976,25.12,,,,2644.2
2231,COM,1977,25.91,,,,2580.1
2232,COM,1978,25.54,,,,2682.1
2233,COM,1979,25.6,,,,2241.1
2234,COM,1980,25.48,226700000.0,,-1.8241022249118488,3065.0
2235,COM,1981,25.23,235500000.0,0.0052956,-1.672326206197862,2573.9
2236,COM,1982,25.43,250500000.0,0.0314838,-1.41361708338993,2046.5
2237,COM,1983,25.49,262600000.0,0.0184268,-1.2049250576581982,2366.1
2238,COM,1984,24.97,273400000.0,0.0126279,-1.018654489236487,2228.5
2239,COM,1985,24.96,279600000.0,-0.0045976,-0.911721385142542,2279.2
2240,COM,1986,25.31,284800000.0,-0.0082068,-0.8220355559024588,2497.3
2241,COM,1987,25.74,289500000.0,-0.0098928,-0.7409733640893068,2182.1
2242,COM,1988,25.77,297300000.0,0.0008986,-0.6064446202291821,2267.8
2243,COM,1989,25.03,287800000.0,-0.0574741,-0.7702937313408724,2755.1
2244,COM,1990,25.45,302500000.0,0.0249305,-0.516758790989099,2409.1
2245,COM,1991,25.75,286100000.0,-0.0798261,-0.799614098592438,2612.8
2246,COM,1992,25.83,310600000.0,0.0577658,-0.37705586467281577,2366.0
2247,COM,1993,26.08,319900000.0,0.0055954,-0.21665620853189788,2558.3
2248,COM,1994,26.13,303000000.0,-0.0783518,-0.508135153562168,2487.1
2249,COM,1995,25.89,314000000.0,0.0110655,-0.3184151301696845,2369.7
2250,COM,1996,24.86,309900000.0,-0.0377052,-0.38912895707051925,1733.8
2251,COM,1997,25.05,322400000.0,0.0145332,-0.17353802139724256,1077.9
2252,COM,1998,25.08,326500000.0,-0.0124661,-0.1028241944964078,1456.3
2253,COM,1999,25.28,332800000.0,-0.0063077,0.005833637082923655,2146.3
2254,COM,2000,24.83,337500000.0,-0.0113868,0.0868958288960757,1326.6
2255,COM,2001,25.24,348800000.0,0.0072152,0.2817900347447178,1337.5
2256,COM,2002,25.5,363200000.0,0.0150594,0.5301507926403326,1967.9
2257,COM,2003,25.96,372200000.0,-0.0012338,0.6853762663250917,2431.9
2258,COM,2004,25.03,371300000.0,-0.0281814,0.6698537189566158,1222.6
2259,COM,2005,25.22,387000000.0,0.0155547,0.9406359341622513,1194.3
2260,COM,2006,24.75,391800000.0,-0.0136049,1.0234228534607896,2705.4
2261,COM,2007,25.07,393800000.0,-0.0210549,1.057917403168514,2191.9
2262,COM,2008,24.58,397600000.0,-0.0161257,1.12345704761319,2094.7
2263,COM,2009,24.97,404800000.0,-0.007614,1.2476374265609973,1918.9
2264,COM,2010,25.13,413100000.0,-0.0048734,1.3907898078480532,2313.3
2265,COM,2011,,422300000.0,-0.0027478,1.5494647365035847,
2266,COM,2012,,434800000.0,0.0047932,1.7650556721768613,
2267,COM,2013,,450100000.0,0.0105968,2.028938977440952,
2268,CPV,1960,,,,,
2269,CPV,1961,20.87,,,,694.5
2270,CPV,1962,21.34,,,,807.8
2271,CPV,1963,21.23,,,,706.3
2272,CPV,1964,20.8,,,,641.2
2273,CPV,1965,20.58,,,,680.8
2274,CPV,1966,21.05,,,,756.8
2275,CPV,1967,20.8,,,,923.3
2276,CPV,1968,20.6,,,,627.8
2277,CPV,1969,21.84,,,,771.8
2278,CPV,1970,21.33,,,,576.3
2279,CPV,1971,20.66,,,,649.3
2280,CPV,1972,20.33,,,,555.5
2281,CPV,1973,20.67,,,,583.3
2282,CPV,1974,19.83,,,,660.9
2283,CPV,1975,20.43,,,,716.8
2284,CPV,1976,20.46,,,,697.2
2285,CPV,1977,20.9,,,,468.4
2286,CPV,1978,21.13,,,,611.1
2287,CPV,1979,21.53,,,,614.3
2288,CPV,1980,21.23,149900000.0,,-1.1086891238870018,768.6
2289,CPV,1981,20.84,162600000.0,0.0717575,-1.078984477458866,719.8
2290,CPV,1982,20.57,167100000.0,0.0094373,-1.0684592090394478,669.2
2291,CPV,1983,20.8,183100000.0,0.0674705,-1.031036032437072,777.1
2292,CPV,1984,20.4,190000000.0,0.0142212,-1.0148972875272975,786.6
2293,CPV,1985,20.42,206400000.0,0.0641288,-0.9765385315098624,764.2
2294,CPV,1986,20.09,212300000.0,0.014653,-0.9627387351377362,665.9
2295,CPV,1987,21.22,221500000.0,0.0319078,-0.9412204085913701,766.7
2296,CPV,1988,20.75,234800000.0,0.0489225,-0.9101123930406453,858.3
2297,CPV,1989,20.85,248100000.0,0.0436424,-0.8790043774899204,715.0
2298,CPV,1990,21.28,249900000.0,-0.009577,-0.8747942701221532,801.4
2299,CPV,1991,20.68,253400000.0,-0.0076478,-0.8666079502403835,671.1
2300,CPV,1992,20.62,281100000.0,0.0784548,-0.8018190757475204,707.0
